ccode,year,eventid,id,countryname,etype,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,actor1,actor1id,actor1coherent,actor2,actor2id,actor2coherent,actor3,actor3id,actor3coherent,target1,target1id,target1coherent,target2,target2id,target2coherent,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,escalation,latitude,longitude,geo_comments,location_precision
651,2015,6511457,1457,Egypt,8,5/27/15,5/27/15,27,5,2015,27,5,2015,1,Unknown Militants,651.05,0,,,,,,,Police,651.03,0,,,,0,1,1,1,2,El-Arish,El-Arish,1,2,2,13,,,Brig. General Ahmed Ibrahim of the police is killed in the North Sinai province on the way back from a join police and army raid.,AP,,,0,31,34,,
651,2015,6511459,1459,Egypt,8,5/31/15,5/31/15,31,5,2015,31,5,2015,1,Unknown Militants,651.05,0,,,,,,,Natural Gas Pipeline,651.08,0,,,,1,0,1,0,0,El-Arish,El-Arish,1,2,2,13,,,Suspected Islamic militant blow up a natural gas pipeline in El-Arish.,AP,,,0,31,34,,
651,2015,6511460,1460,Egypt,8,6/3/15,6/3/15,3,6,2015,3,6,2015,1,Unknown Gunmen,651.18,0,,,,,,,Police,651.03,0,,,,0,1,1,2,0,Cairo,Cairo,1,1,1,13,,,Gunmen on a motorcycle shoot two police officers near the Giza pyramids.,AFP,,,0,30,31,,
651,2015,6511461,1461,Egypt,8,6/8/15,6/8/15,8,6,2015,8,6,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Police Officer,651.03,0,,,,0,1,1,1,0,Sinai Peninsula,Sinai Peninsula,1,6,6,13,,,The Egyptian branch of IS releases a video of jihadists killing a man they accused as a policy spy. Exact identity of the man is unconfirmed.,AFP,,,0,30,34,,
651,2015,6511462,1462,Egypt,8,6/8/15,6/8/15,8,6,2015,8,6,2015,1,Unknown Militants,651.05,0,,,,,,,Military Checkpoint,651.03,0,Soldiers,651.03,0,1,0,1,1,2,"Sheikh Zuweid, Rafah",Sheikh Zuweid,1,4,4,13,,,"Militants attack a military checkpoint, shooting and killing one conscript and wounding several. In a second attack, militants detonate a bomb when an armored vehicle passed, wounding four. ",AP,,,0,31,34,,
651,2015,6511463,1463,Egypt,9,6/10/15,6/10/15,10,6,2015,10,6,2015,1,Unknown Militants,651.05,0,,,,,,,Tourist attraction,651.16,0,Tourists,651.15,0,0,0,1,2,2,Luxor,Luxor,1,2,2,13,,,"Militants attempt to carry out a suicide mission targeting tourists at the Karnak temple in Luxor. Police stop the vehicle carry three suicide bombers, one detonates his vest killing himself instantly. Police kill one attacker and wound the third. No civilians or police were killed, though several injured. ",Both,,,0,26,33,,
651,2015,6511464,1464,Egypt,8,6/17/15,6/17/15,17,6,2015,17,6,2015,1,Unknown Militants,651.05,0,,,,,,,Police,651.03,0,,,,0,1,1,1,0,El-Arish,El-Arish,1,2,2,13,,,A roadside bomb kills one police officer. Egyptian affiliate of IS is suspected.,AFP,,,0,31,34,,
651,2015,6511465,1465,Egypt,2,6/21/15,6/21/15,21,6,2015,21,6,2015,1,Women,651.15,0,,,,,,,Government,651.01,0,,,,1,0,2,0,0,Cairo,Cairo,1,1,1,10,,,Dozens of women gather outside the presidential palace challenging a law that restricts protests and calling for the release of thousands of prisoners.,AP,,,0,30,31,,
651,2015,6511466,1466,Egypt,8,6/29/15,6/29/15,29,6,2015,29,6,2015,1,Unknown Militants,651.05,0,,,,,,,Prosecutor Hisham Barakat,651.01.135,1,Judiciary,651.01,0,1,0,1,1,0,Cairo,Cairo,1,1,1,10,,,"Militants detonate a remote car bomb targeting a top prosecutor in retaliation against the judiciary's crackdown on islamists, killing the prosecutor. ",Both,,,0,30,31,,
651,2015,6511467,1467,Egypt,9,6/30/15,6/30/15,30,6,2015,30,6,2015,1,Unknown Militants,651.05,0,,,,,,,Unknown,651.17,0,,,,0,0,1,3,0,Cairo,Cairo,1,1,1,13,,,Suspected militants are killed when the bombs they were transporting accidentally detonated.,AFP,,,0,30,31,,
651,2015,6511468,1468,Egypt,8,6/30/15,6/30/15,30,6,2015,30,6,2015,1,Unknown Gunmen,651.18,0,,,,,,,Police,651.03,0,,,,0,1,1,1,0,Cairo,Cairo,1,1,1,13,,,Suspected militants shoot and kill a police officer outside a Cairo museum.,AFP,,,0,30,31,,
651,2015,6511469,1469,Egypt,8,7/1/15,7/1/15,1,7,2015,1,7,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Army,651.03,0,Government,651.01,0,1,0,3,108,2,Sheikh Zuweid,Sheikh Zuweid,1,2,2,13,,,"Sinai Province of IS launched major attacks against the army, killing approximately 70 soldiers and civilians. The government used F-16s in the region to stop the attacks, approximately 38 militants were killed. ",Both,,,0,31,34,,
651,2015,6511471,1471,Egypt,8,7/2/15,7/2/15,2,7,2015,2,7,2015,1,Unknown Gunmen,651.18,0,,,,,,,Police,651.03,0,,,,0,1,1,1,0,Fayoum,Fayoum,1,6,6,13,,,unknown gunmen on a motorcycle shoots and kills a police officer.,AFP,,,0,29,30,,
651,2015,6511472,1472,Egypt,9,7/11/15,7/11/15,11,7,2015,11,7,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Italian Consulate,-325,1,,,,0,0,1,1,2,Cairo,Cairo,1,1,1,14,,,IS claims car bombing attack on Italian consulate that kills 1.,Both,,,0,30,31,,
651,2015,6511473,1473,Egypt,2,7/17/15,7/17/15,17,7,2015,17,7,2015,1,Pro-Morsi protesters,651.04.103,0,,,,,,,Police,651.03,0,Government,651.01,0,1,0,1,6,2,"Cairo, Alexandria",Cairo,1,5,5,10,,,Pro-Morsi protesters hold small marches in Cairo and Alexandria on Eid-al-fatr. Six people are killed during clashes with police after protesters attack police.,AFP,,,4,30,31,,
651,2015,6511474,1474,Egypt,2,7/23/15,7/23/15,23,7,2015,23,7,2015,1,Civilians,651.15,0,,,,,,,Security Forces,651.03,0,,,,0,0,1,0,1,Cairo,Cairo,1,1,1,13,,,"Families of the passengers and victims of a boat crash in the Nile block the main road in the Warraq district. Security forces disperse the protest, no causalities. ",AP,,,0,30,31,,
651,2015,6511476,1476,Egypt,8,7/29/15,7/29/15,29,7,2015,29,7,2015,1,Unknown Gunmen,651.18,0,,,,,,,Police,651.03,0,,,,0,1,1,1,2,Cairo,Cairo,1,1,1,13,,,Police officer is killed guarding Nigerian consulate.,Both,,,0,30,31,,
651,2015,6511477,1477,Egypt,8,8/8/15,8/8/15,8,8,2015,8,8,2015,1,Unknown Gunmen,651.18,0,,,,,,,Police,651.03,0,,,,0,1,1,1,2,Cairo,Cairo,1,1,1,13,,,Policeman shot and killed by unknown gunmen during a transport of prisoners.,AFP,,,0,30,31,,
651,2015,6511478,1478,Egypt,1,8/10/15,8/10/15,10,8,2015,10,8,2015,1,Public tax and customs workers,651.07,0,,,,,,,Government,651.01,0,,,,1,0,4,0,0,Cairo,Cairo,1,1,1,2,,,Thousands of public workers organize and protest new law seeking to reform civil service.,AP,,,0,30,31,,
651,2015,6511479,1479,Egypt,9,8/12/15,8/12/15,12,8,2015,12,8,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Tomislav Salopek Croatian foreigner,651.14.858,1,,,,0,0,1,1,0,Sinai Peninsula,Sinai Peninsula,1,6,6,13,,,IS kill Croatian prisoner it accused of colluding with the army.,Both,,,0,30,34,,
651,2015,6511481,1481,Egypt,8,8/20/15,8/20/15,20,8,2015,20,8,2015,1,Unknown Militants,651.05,0,,,,,,,Police,651.03,0,,,,0,1,1,0,0,Cairo,Cairo,1,1,1,13,,,Unknown militants detonate a car bomb that wounds six police officers.,AFP,,,0,30,31,,
651,2015,6511482,1482,Egypt,8,8/24/15,8/24/15,24,8,2015,24,8,2015,1,Unknown Militants,651.05,0,,,,,,,Police,651.03,0,,,,1,0,1,3,0,Nile Delta region,Nile Delta region,1,6,6,13,,,"Unknown militants detonate a roadside bomb targeting a police bus carrying conscript to Beheira, killing three. ",AP,,,0,31,31,location approximate,no
651,2015,6511484,1484,Egypt,9,9/20/15,9/20/15,20,9,2015,20,9,2015,1,Unknown Militants,651.05,0,,,,,,,Civilians,651.15,0,,,,0,0,1,0,0,Cairo,Cairo,1,1,1,14,,,Unknown militants detonate a bomb wounding two civilians.,AP,,,0,30,31,,
651,2015,6511487,1487,Egypt,8,10/2/15,10/2/15,2,10,2015,2,10,2015,1,Unknown Militants,651.05,0,,,,,,,Khaled el-Maniee,651.03.258,1,,,,0,1,1,1,0,Obour,Obour,1,2,2,13,,,Militants target and kill a pro-army tribal leader from the Sinai region outside his Cairo home.,AP,,,0,30,32,,
651,2015,6511488,1488,Egypt,4,10/2/15,10/2/15,2,10,2015,2,10,2015,1,Smugglers,651.11,0,,,,,,,Police Officer,651.03,0,,,,0,1,1,1,0,Northern Sinai,Northern Sinai,1,6,6,12,13,,Smugglers kill a police officer after he attempts to foil their smuggling.,AP,,,0,31,34,,
651,2015,6511489,1489,Egypt,9,10/13/15,10/13/15,13,10,2015,13,10,2015,1,Unknown Militants,651.05,0,,,,,,,Civilians,651.15,0,,,,0,0,1,0,0,Alexandria,Alexandria,1,2,2,13,,,"Unknown militants place and detonate three homemade bombs throughout Alexandria, no fatalities reported. ",AP,,,0,31,30,,
651,2015,6511490,1490,Egypt,8,10/14/15,10/14/15,14,10,2015,14,10,2015,1,Unknown Militants,651.05,0,,,,,,,Civilians,651.15,0,Army,651.03.252,1,1,0,1,2,0,el-Arish,el-Arish,1,2,2,13,,,Unknown militants place a roadside bomb that detonated as the victims passed by on the road.,AP,,,0,31,34,,
651,2015,6511491,1491,Egypt,8,10/15/15,10/15/15,15,10,2015,15,10,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Army,651.03,0,Pro-army tribal fighters,651.0312,0,1,0,1,0,1,Sheikh Zuweid,Sheikh Zuweid,1,2,2,13,,,IS militants attack a checkpoint kidnapping three pro-government tribal fighters and wounding two soldiers.,AFP,,,0,31,34,,
651,2015,6511492,1492,Egypt,9,10/23/15,10/23/15,23,10,2015,23,10,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Civilians,651.15,0,,,,0,0,1,0,0,Cairo,Cairo,1,1,1,13,,,IS planted a bomb at a Cairo intersection four people were wounded and no fatalities reported.,AFP,,,0,30,31,,
651,2015,6511493,1493,Egypt,8,10/24/15,10/24/15,24,10,2015,24,10,2015,1,Unknown Militants,651.05,0,,,,,,,Police,651.03,0,,,,0,1,1,3,0,El-Arish,El-Arish,1,2,2,13,,,Three police officers were killed when their convoy passed over a road side bomb.,AFP,,,0,31,34,,
651,2015,6511494,1494,Egypt,9,10/24/15,10/24/15,24,10,2015,24,10,2015,1,Unknown Gunmen,651.18,0,,,,,,,Mostafa Abdel Rahman,651.04.319,1,,,,0,0,1,1,0,El-Arish,El-Arish,1,2,2,13,,,Gunmen shot the islamist candidate in the Egyptian parliamentary elections.,AFP,,,0,31,34,,
651,2015,6511496,1496,Egypt,9,10/31/15,10/31/15,31,10,2015,31,10,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Russian Airline,651.14,0,,,,0,0,1,224,0,Sharm el-Sheikh,Sharm el-Sheikh,1,2,2,6,13,,IS downs a Russian airliner killing all 224 passenger and crew on board.,AFP,,,0,28,34,,
651,2015,6511497,1497,Egypt,8,11/4/15,11/4/15,4,11,2015,4,11,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Police,651.03,0,,,,0,1,1,3,2,El-Arish,El-Arish,1,2,2,13,,,IS suicide bomber attacks a police club killing three officers and wounding 10 others.,AP,,,0,31,34,,
651,2015,6511499,1499,Egypt,9,11/12/15,11/12/15,12,11,2015,12,11,2015,1,Unknown Gunmen,651.18,0,,,,,,,Church,651.12,0,,,,0,0,1,0,0,Cairo,Cairo,1,1,1,6,,,Gunmen open fire on a church near the Giza pyramids no fatalities reported.,AP,,,0,30,31,,
651,2015,6511501,1501,Egypt,9,11/24/15,11/24/15,24,11,2015,24,11,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Civilians,651.15,0,Hotel,651.16,0,0,0,1,7,0,El-Arish,El-Arish,1,2,2,13,,,IS suicide car bomber kills seven at a resort in El-Arish.,AP,,,0,31,34,,
651,2015,6511502,1502,Egypt,2,11/25/15,11/25/15,25,11,2015,25,11,2015,1,protesters,651.15,0,,,,,,,Police,651.03,0,,,,0,1,3,0,1,Luxor Province,Luxor Province,1,6,6,13,,,"Hundreds protest the death of a man while in police custody. Police use gunfire to disperse protest, one wounded. ",AP,,,0,26,33,location approximate,no
651,2015,6511503,1503,Egypt,8,11/28/15,11/28/15,28,11,2015,28,11,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Police,651.03,0,,,,0,1,1,4,2,Cairo,Cairo,1,1,1,13,,,IS attack and kill four police officers near Giza.,AFP,,,0,30,31,,
651,2015,6511504,1504,Egypt,9,12/4/15,12/4/15,4,12,2015,4,12,2015,1,Unknown assailants,651.18,0,,,,,,,Cairo night club,651.16,0,,,,0,0,1,16,0,Cairo,Cairo,1,1,1,13,,,Unknown suspects target a Cairo night club with a fire bomb killing 16 people trapped inside.,AP,,,0,30,31,,
651,2015,6511505,1505,Egypt,9,12/17/15,12/17/15,17,12,2015,17,12,2015,1,Unknown Gunmen,651.18,0,,,,,,,University Dean,651.09,0,,,,0,0,1,0,0,Cairo,Cairo,1,1,1,14,,,Unknown gunmen shoot a university dean outside his home. Motive is unclear.,AFP,,,0,30,31,,
651,2015,6511506,1506,Egypt,9,12/27/15,12/27/15,27,12,2015,27,12,2015,1,Unknown Militants,651.05,0,,,,,,,Unknown,651.17,0,,,,0,0,1,3,0,Giza,Giza,1,2,2,14,,,Unknown militants detonate a bomb in Giza killing three including a senior judge and wounding 11.,AP,,,0,30,31,,
651,2015,6511508,1508,Egypt,9,12/31/15,12/31/15,31,12,2015,31,12,2015,1,Sinai Province of the Islamic State (formerly known as Ansar Beit al-Maqdis),651.05.408,1,,,,,,,Family,651.15,0,,,,0,0,1,5,0,Rafah,Rafah,1,3,3,13,,,Shell fired by IS militants kills an entire family in their home.,AFP,,,0,31,34,,
651,2016,6511509,1509,Egypt,7,1/1/16,6/8/16,1,1,2016,8,6,2016,160,Security forces,651.03,0,,,,,,,Suspected activists,651.15,0,Suspected Islamists,651.12,0,0,0,-99,754,0,Nationwide,Nationwide,1,7,7,11,,,"Security services have kidnapped, detained and occasionally murder suspected opposition members.",AP,0,"According to the  Egyptian Association for Rights and Freedoms, at least 35 disappearances had occurred by February 7, 2016 in that year alone, resulting in at least two deaths. By June 8, the Nadeem Center claimed that they had documented 754 extrajudicial killings by security forces. The total number of participants is not known.",0,26,30,,
651,2016,6511510,1510,Egypt,7,1/2/16,1/2/16,2,1,2016,2,1,2016,1,Interior Ministry,651.01.139,1,,,,,,,Facebook page administrators,651.15,0,,,,0,0,-99,0,0,Unknown,Unknown,1,-99,-99,11,,,Authorities arrested the administrators of three Facebook pages and accused them of inciting people against state institutions.,AP,0,"According to the Interior Ministry, the three page administrators (two men and one woman) were members of the banned Muslim Brotherhood and were using Facebook to incite people against state institutions. Egyptian authorities have shown great concern over calls on social media to protest on January 25 to mark the anniversary of the overthrow of the Mubarak regime.",0,27,31,,
651,2016,6511511,1511,Egypt,3,1/7/16,1/7/16,7,1,2016,7,1,2016,1,ISIS sympathizers,651.0512.045,0,,,,,,,Police,651.03,0,Arab Israeli tourists,651.1214,0,1,0,2,0,1,Cairo,Cairo,1,1,1,6,,,Masked assailant threw flares at police guarding a hotel and attacked the hotel and an empty tourist bus with birdshot and Molotov cocktails.,Both,0,"The bus was supposed to be filled with approximately 40 Arab Israeli tourists, though they were still in the hotel at the time of the attack. A witness estimated that 15-20 assailants were present during the attack. Although Egyptian police reported that the attackers only used flares and birdshot, one witness said they also threw Molotov cocktails and fired live bullets at the hotel. Police returned fire and arrested one suspect. In a statement posted on Twitter, ISIS sympathizers claimed credit for the attack, saying they were responding to a call by ISIS leader Omar al-Baghdadi to attack Jews. While AP could not verify the authenticity of the claim, they reported it was similar to previous posting by an ISIS affiliate in Egypt.",0,30,31,,
651,2016,6511512,1512,Egypt,2,1/7/16,1/7/16,7,1,2016,7,1,2016,1,Supporters of President el-Sissi,651.01.130,0,,,,,,,President Abdel-Fattah el-Sissi,651.01.130,1,,,,1,0,-99,0,0,Cairo,Cairo,1,1,1,11,6,,Cheering supporters of President el-Sissi prevented him from leaving a Coptic church.,AP,0,"According to AP, the cheering crowd overwhelmed security forces and blocked el-Sissi's way out of the church, forcing him to exit through a different door. No estimate was provided for the size of the crowd. El-Sissi is quite popular among Coptic Christians in Egypt, who are grateful for his removal of Islamist President Mohammed Morsi in 2013.",0,30,31,,
651,2016,6511513,1513,Egypt,4,1/7/16,1/7/16,7,1,2016,7,1,2016,1,ISIS-affiliated militants,651.0512.045,1,,,,,,,Natural gas pipeline,651.08,0,,,,0,0,-99,0,0,Al Midan,Al Midan,1,3,3,6,,,Militants blew up a gas pipeline,Both,0,,0,31,34,,
651,2016,6511514,1514,Egypt,4,1/8/16,1/8/16,8,1,2016,8,1,2016,1,"Mohammed Hassan Mohammed Mahfouz, a student",651.09.642,1,"Mohamed Magdy Abul Kheir, assailant working with Mahfouz",651.05.394,1,,,,Foreign tourists,651.14,0,,,,0,0,1,1,2,Hurghada,Hurghada,1,2,8,6,,,Two assailants attacked foreign tourists at a hotel restaurant with knives and pellet guns,Both,0,"Mahfouz and Kheir snuck into the hotel restaurant and stabbed two Austrians and Swede, before being confronted by police. Mahfouz was killed while trying to take a woman hostage, and the other assailant was wounded by police. The three tourists were only wounded during the attack. Restaurant employees said the two men were carrying something that looked like an ISIS flag and shouted ""There is no god but God. We will blow up this place"". At the time of the incident Tourism Minister Hisham Zazou said the attackers were not affiliated with any group, though prosecutors later alleged that both were incited to commit the attack by suspected ISIS-affiliated militant Ahmad Abdel Salam Mansour. Kheir and Mansour both received life sentences on December 25 for their roles in the attack.",0,27,34,,
651,2016,6511515,1515,Egypt,8,1/9/16,1/9/16,9,1,2016,9,1,2016,1,ISIS sympathizers,651.0512.045,0,,,,,,,Police,651.03,0,,,,1,0,-99,2,0,Giza,Giza,1,2,2,6,,,Two suspected militants attacked two policemen driving to work.,Both,1,"The number of assailants involved in the attack is not mentioned. There is some dispute over the number of casualties. The Egyptian Interior Ministry says only two policemen were killed, while the ISIS affiliate that claimed credit for the attack said they killed more people. The authenticity of the claims could not be verified by either news source.",0,30,31,,
651,2016,6511516,1516,Egypt,10,1/10/16,1/25/16,10,1,2016,25,1,2016,16,Police,651.03,0,,,,,,,"Mohammed Hamdan, Agricultural Ministry engineer and member of the Muslim Brotherhood",651.0112.977,1,,,,1,0,-99,1,0,Beni Suef,Beni Suef,1,2,8,11,,,"An Muslim Brotherhood member was arrested and disappeared, only to turn up dead 15 days later.",AP,0,"The total number of people involved in the incident is unknown. According to police, Hamdan was a member of a Muslim Brotherhood that killed three policeman, and that he was killed in gun battle with police on January 25 at a farmhouse where he was hiding. However, Hamdan's family maintain he was arrested on January 10 at work by masked policemen,  then disappeared when police denied that he had been arrested, only to turn up dead on January 25. Other employees at Hamdan's office seemed to indicate that he had been arrested their on January 10, but did not want to make any definitive statements as they were afraid of repercussions.",0,29,31,,
651,2016,6511517,1517,Egypt,7,1/10/16,1/15/16,10,1,2016,15,1,2016,6,Police,651.03,0,,,,,,,Prominent physician and opposition activist Taher Mokhtar and two other opposition activists,651.13,0,Poet Omar Hazek and news website editor Ahmed Abdel-Gawad,651.0613.398,1,0,0,-99,0,0,Cairo,Cairo,1,1,1,11,,,Police detained suspected opposition members ahead of the anniversary of the Tahrir Square protests,AP,0,"The total number of participants in this incident is not mentioned, although 5 suspected opposition members were detained. Hazek was quickly release but banned from leaving the country and Abdel-Gawad was also released, though the fate of the other three detained activists is not mentioned.",0,30,31,,
651,2016,6511518,1518,Egypt,7,1/12/16,1/21/16,12,1,2016,21,1,2016,10,Security forces,651.03,0,,,,,,,Suspected protesters,651.15,0,,,,0,0,-99,0,0,Cairo,Cairo,1,1,1,11,,,Security forces raided apartments and inspecting mobile devices to prevent protesters from gathering on January 25.,AP,0,"The total number of people participating in or affected by these raids is unknown, though officials say they have searched over 5,000 homes, and a witness to one of the searches noted that a dozen police participated in the search of their home. January 25 marks the fifth anniversary of the protests in Tahrir Square which toppled Hosni Mubarak's government.",0,30,31,,
651,2016,6511519,1519,Egypt,8,1/20/16,1/20/16,20,1,2016,20,1,2016,1,ISIS sympathizers,651.0512.045,0,,,,,,,Police,651.03,0,,,,1,0,-99,5,0,El Arish,El Arish,1,2,2,6,,,Suspected ISIS militants attacked a police checkpoint,AP,1,"The number of participants in the incident was not mentioned. Egypt's ISIS affiliate claimed responsibility for the attack; though AP could not independently verify the claim it was consistent with previous ISIS claims. In addition to the five policemen killed in the attack, the Interior Ministry noted that 3 policemen were wounded.",0,31,33,,
651,2016,6511520,1520,Egypt,8,1/21/16,1/21/16,21,1,2016,21,1,2016,1,ISIS sympathizers,651.0512.045,0,,,,,,,Police,651.03,0,,,,1,0,-99,8,2,Giza,Giza,1,2,2,6,,,Suspected militants detonated a bomb during a raid on a house where explosives were being prepared.,AP,1,The number of participants in this incident is not mentioned. The six fatalities included six policemen and a civilian. 13 people were wounded by the bomb. An ISIS affiliate claimed credit for the explosion.,0,30,31,,
651,2016,6511521,1521,Egypt,8,1/24/16,1/24/16,24,1,2016,24,1,2016,1,Unidentified assailants,651.18,0,,,,,,,Police,651.03,0,,,,1,0,1,3,1,Fakous,Fakous,1,2,2,14,,,Gunmen on a motorcycle opened fire on a police checkpoint.,AFP,1,"Although the exact number of gunmen is not mentioned, and police arrested three suspects in connection with the crime. Two policemen and a civilian bystander were killed in the attack, and two additional policemen were wounded. The reason for the attack and the identity of the gunmen is not known.",0,31,32,,
651,2016,6511522,1522,Egypt,7,1/25/16,1/25/16,25,1,2016,25,1,2016,1,Police,651.03,0,,,,,,,Suspected militants,651.05,0,,,,0,0,-99,2,0,6th of October,6th of October,1,2,2,11,,,"Police raided an apartment, killing two suspected militants and recovering weapons and explosives.",AP,0,The number of participants in the raid is not mentioned.,0,30,31,,
651,2016,6511523,1523,Egypt,2,1/25/16,1/25/16,25,1,2016,25,1,2016,1,Supporters of President el-Sissi,651.01.130,0,,,,,,,Security forces,651.03,0,Passers-by in Tahrir Square,651.15,0,1,0,2,0,0,Cairo,Cairo,1,1,1,11,,,Pro-government supporters handed out candy and flowers to security services and passers-by.,AP,0,"Tahrir Square, where these supporters gathered, was the center of the uprising that brought down the Mubarak government on January 25, 2011. In addition to this being the fifth anniversary of that event, January 25, 2016 was also National Police Day in Egypt.",0,30,31,,
651,2016,6511524,1524,Egypt,1,1/25/16,1/25/16,25,1,2016,25,1,2016,1,Supporters of the Muslim Brotherhood,651.0411.315,0,,,,,,,Egyptian government,651.01,0,,,,1,0,3,0,1,"Giza, Alexandria",Giza,1,4,2,10,,,Muslim Brotherhood supporters held small demonstrations to commemorate the fifth anniversary the uprising against Mubarak,AP,0,"AP estimated that participants in both demonstrations numbered in the low hundreds. Both events proceeded despite a heavy police presence. According to Egypt's official MENA news agency, police arrested 15 people and dismantled two bombs while dispersing protests in Alexandria",0,30,31,,
651,2016,6511525,1525,Egypt,4,1/25/16,2/3/16,25,1,2016,3,2,2016,10,Unidentified assailants,651.18,0,,,,,,,"Giulio Regeni, an Italian graduate student working in Egypt",651.0914.994,1,,,,0,0,-99,1,0,Cairo,Cairo,1,1,1,14,,,"Unknown assailants kidnapped, tortured and killed an Italian student working in Egypt.",Both,0,"The total number of participants, their identities and their motives are not known. Regeni's body had multiple stab wounds, cigarette burns, and evidence of torture, though his cause of death is disputed. Egyptian authorities say it was a cerebral hemorrhage, while an Italian autopsy found that he died after a cervical vertebra was broken. Allegations have been made that either militants or security forces could be complicit in Regeni's death. Regeni was in Egypt researching labor rights and publishing anonymous articles on the topic in the Italian press; according to AP, workers' rights are a sensitive topic for the government. In September, Italian and Egyptian prosecutors released a statement indicating that the security services had investigated Regeni earlier in January, but closed the investigation after three days and concluded he was not a threat to national security.",0,30,31,,
651,2016,6511526,1526,Egypt,8,1/25/16,1/25/16,25,1,2016,25,1,2016,1,Unidentified militant,651.05,0,,,,,,,Police,651.03,0,,,,1,0,-99,1,2,Bani Suef province,Bani Suef province,1,6,6,14,,,An unidentified militant was killed while attempting to storm a police checkpoint.,AP,1,"The identity of the militant and the reason for his attack, as well as the number police who responded to the attack is not mentioned.",0,29,31,,
651,2016,6511527,1527,Egypt,2,1/25/16,1/25/16,25,1,2016,25,1,2016,1,"Sanaa Seif, prominent activist",651.0913.749,1,,,,,,,Egyptian government,651.01,0,,,,1,0,1,0,0,"Giza, Cairo",Giza,1,4,2,10,,,A lone activists marched from Giza to Cairo to commemorate the January 25 uprising.,AP,0,,0,30,31,,
651,2016,6511528,1528,Egypt,8,1/27/16,1/27/16,27,1,2016,27,1,2016,1,Unidentified assailants,651.18,0,,,,,,,Egyptian Armed Forces,651.03,0,,,,1,0,-99,4,0,El Arish,El Arish,1,2,2,14,,,A roadside bomb struck an armored personnel carrier.,Both,1,"The identity of the attackers and the reason for their attack is not mentioned, although similar attacks have been launched as retaliation for the overthrow of President Mohammed Morsi in 2013. In addition to officer and three soldiers killed by the bomb, 12 others were injured.",0,31,33,,
651,2016,6511529,1529,Egypt,7,1/28/16,1/28/16,28,1,2016,28,1,2016,1,Egyptian Armed Forces,651.03,0,,,,,,,Extremist militants,651.05,0,,,,0,0,-99,4,0,Northeast Sinai Peninsula,Northeast Sinai Peninsula,1,6,6,11,,,Army troops clashed with extremist militants,AP,1,"The number of combatants is not mentioned, and no specific location was given for the battle. The fighting was said to take place near the border with the Gaza Strip, and casualties were taken to the Rafeh hospital. Four children were killed during the attack, with some being buried under rubble when buildings were hit by heavy weapons and collapsed.",0,31,34,Location approximate,no
651,2016,6511530,1530,Egypt,10,1/28/16,1/28/16,28,1,2016,28,1,2016,1,Police,651.03,0,,,,,,,"Ahmed Abdullah, a doctors at Matariya Hospital",651.07.588,1,"Moamen Abdel-Azzem, a doctor at Matariya hospital",651.07.785,1,1,0,2,0,0,Cairo,Cairo,1,1,1,13,,,Nine policemen beat up and arrested two doctors who told one policemen his wound did not require stitches,Both,0,"According to AP, after the doctors refused to forge the report, one policeman drew his gun while the others violently forced the doctors into a car and took them to the police station. The policeman were brought in for questioning by prosecutors, but later released.",0,30,31,,
651,2016,6511531,1531,Egypt,8,1/29/16,1/29/16,29,1,2016,29,1,2016,1,Unidentified assailants,651.18,0,,,,,,,Police,651.03,0,,,,1,0,1,2,0,El Arish,El Arish,1,2,2,14,,,A roadside bomb blew up an armored police vehicle.,AFP,1,The identity and goals of the group or individuals who planted the bomb was unknown at the time of publication. Two policemen were killed during the attack.,0,31,33,,
